respondent_id,h1n1_vaccine,seasonal_vaccine
43536,0.06999999999999995,0.261
43537,0.51,0.8011
43538,0.16000000000000003,0.4565
43539,0.47,0.8746
43540,0.16000000000000003,0.19320000000000004
43541,0.74,0.7956
43542,0.25,0.3579
43543,0.08999999999999997,0.665
43544,0.30000000000000004,0.41279999999999994
43545,0.47,0.9669
43546,0.07999999999999996,0.821
43547,0.13,0.6706
43548,0.27,0.5322
43549,0.10999999999999999,0.14939999999999998
43550,0.12,0.3339
43551,0.25,0.6743
43552,0.42000000000000004,0.7499
43553,0.09999999999999998,0.20630000000000004
43554,0.06999999999999995,0.6336
43555,0.17000000000000004,0.08509999999999995
43556,0.5,0.7195
43557,0.57,0.7907
43558,0.030000000000000027,0.05630000000000002
43559,0.13,0.642
43560,0.42000000000000004,0.7991
43561,0.53,0.886
43562,0.09999999999999998,0.4161
43563,0.14,0.3922
43564,0.16000000000000003,0.07850000000000001
43565,0.52,0.6574
43566,0.33999999999999997,0.6937
43567,0.0,0.015499999999999958
43568,0.30000000000000004,0.37960000000000005
43569,0.76,0.6662
43570,0.08999999999999997,0.9114
43571,0.030000000000000027,0.023900000000000032
43572,0.09999999999999998,0.08730000000000004
43573,0.16000000000000003,0.03359999999999996
43574,0.52,0.9465
43575,0.17000000000000004,0.609
43576,0.09999999999999998,0.6187
43577,0.12,0.1532
43578,0.06999999999999995,0.16049999999999998
43579,0.08999999999999997,0.5362
43580,0.12,0.15159999999999996
43581,0.33999999999999997,0.8326
43582,0.42000000000000004,0.8554
43583,0.020000000000000018,0.03249999999999997
43584,0.17000000000000004,0.8584
43585,0.030000000000000027,0.28969999999999996
43586,0.0,0.031399999999999983
43587,0.27,0.6801
43588,0.59,0.9303
43589,0.21999999999999997,0.4465
43590,0.15000000000000002,0.6029
43591,0.09999999999999998,0.0807
43592,0.09999999999999998,0.7602
43593,0.13,0.0635
43594,0.050000000000000044,0.05120000000000002
43595,0.29000000000000004,0.29190000000000005
43596,0.06999999999999995,0.18510000000000004
43597,0.41000000000000003,0.9118
43598,0.39,0.40769999999999995
43599,0.8,0.9519
43600,0.010000000000000009,0.05069999999999997
43601,0.07999999999999996,0.1432
43602,0.040000000000000036,0.37229999999999996
43603,0.010000000000000009,0.034499999999999975
43604,0.12,0.37029999999999996
43605,0.020000000000000018,0.1724
43606,0.06999999999999995,0.07379999999999998
43607,0.050000000000000044,0.27690000000000003
43608,0.38,0.7316
43609,0.57,0.7688
43610,0.27,0.31320000000000003
43611,0.63,0.8599
43612,0.07999999999999996,0.22009999999999996
43613,0.5,0.3467
43614,0.12,0.41679999999999995
43615,0.30000000000000004,0.32430000000000003
43616,0.26,0.3869
43617,0.35,0.6311
43618,0.0,0.07330000000000003
43619,0.53,0.7921
43620,0.33999999999999997,0.21209999999999996
43621,0.0,0.14970000000000006
43622,0.31000000000000005,0.7787
43623,0.24,0.32899999999999996
43624,0.12,0.22019999999999995
43625,0.31999999999999995,0.5239
43626,0.040000000000000036,0.05900000000000005
43627,0.12,0.01990000000000003
43628,0.15000000000000002,0.21789999999999998
43629,0.06000000000000005,0.05449999999999999
43630,0.09999999999999998,0.2619
43631,0.27,0.2502
43632,0.19999999999999996,0.7261
43633,0.18000000000000005,0.20309999999999995
43634,0.30000000000000004,0.48750000000000004
43635,0.59,0.9625
43636,0.18999999999999995,0.4606
43637,0.30000000000000004,0.5148
43638,0.27,0.3751
43639,0.17000000000000004,0.0807
43640,0.16000000000000003,0.3829
43641,0.15000000000000002,0.7684
43642,0.030000000000000027,0.3932
43643,0.07999999999999996,0.3124
43644,0.15000000000000002,0.4053
43645,0.18000000000000005,0.8543
43646,0.040000000000000036,0.17859999999999998
43647,0.14,0.279
43648,0.21999999999999997,0.26839999999999997
43649,0.44999999999999996,0.23060000000000003
43650,0.22999999999999998,0.5867
43651,0.55,0.9682
43652,0.06000000000000005,0.6039
43653,0.67,0.9421
43654,0.5,0.7453
43655,0.06000000000000005,0.6832
43656,0.21999999999999997,0.47050000000000003
43657,0.15000000000000002,0.11980000000000002
43658,0.07999999999999996,0.6528
43659,0.18000000000000005,0.8575
43660,0.13,0.4458
43661,0.41000000000000003,0.8924
43662,0.63,0.8804
43663,0.18999999999999995,0.7002
43664,0.47,0.7653
43665,0.12,0.16859999999999997
43666,0.040000000000000036,0.17159999999999997
43667,0.050000000000000044,0.43110000000000004
43668,0.45999999999999996,0.3649
43669,0.020000000000000018,0.13219999999999998
43670,0.17000000000000004,0.3336
43671,0.06000000000000005,0.5868
43672,0.12,0.24250000000000005
43673,0.19999999999999996,0.7419
43674,0.08999999999999997,0.29790000000000005
43675,0.020000000000000018,0.04400000000000004
43676,0.27,0.37660000000000005
43677,0.06000000000000005,0.02639999999999998
43678,0.13,0.11709999999999998
43679,0.020000000000000018,0.27049999999999996
43680,0.08999999999999997,0.2067
43681,0.20999999999999996,0.887
43682,0.22999999999999998,0.1955
43683,0.09999999999999998,0.786
43684,0.53,0.8569
43685,0.14,0.14400000000000002
43686,0.44999999999999996,0.8485
43687,0.12,0.47230000000000005
43688,0.29000000000000004,0.5099
43689,0.050000000000000044,0.04200000000000004
43690,0.24,0.7298
43691,0.25,0.5862
43692,0.06999999999999995,0.951
43693,0.31999999999999995,0.655
43694,0.06000000000000005,0.0978
43695,0.51,0.9473
43696,0.18999999999999995,0.29059999999999997
43697,0.050000000000000044,0.2652
43698,0.18000000000000005,0.07330000000000003
43699,0.10999999999999999,0.08240000000000003
43700,0.32999999999999996,0.6972
43701,0.31999999999999995,0.8276
43702,0.040000000000000036,0.13929999999999998
43703,0.16000000000000003,0.6216
43704,0.010000000000000009,0.036599999999999966
43705,0.24,0.7145
43706,0.18000000000000005,0.33240000000000003
43707,0.25,0.9658
43708,0.47,0.639
43709,0.33999999999999997,0.8232
43710,0.12,0.9568
43711,0.07999999999999996,0.9262
43712,0.45999999999999996,0.6998
43713,0.18000000000000005,0.11760000000000004
43714,0.09999999999999998,0.3759
43715,0.14,0.7151
43716,0.31999999999999995,0.7608
43717,0.12,0.1422
43718,0.10999999999999999,0.011900000000000022
43719,0.08999999999999997,0.7486
43720,0.21999999999999997,0.587
43721,0.43999999999999995,0.6898
43722,0.21999999999999997,0.637
43723,0.24,0.389
43724,0.020000000000000018,0.34330000000000005
43725,0.07999999999999996,0.10299999999999998
43726,0.27,0.7236
43727,0.18999999999999995,0.11329999999999996
43728,0.06999999999999995,0.2872
43729,0.59,0.8191
43730,0.18999999999999995,0.46030000000000004
43731,0.59,0.6272
43732,0.040000000000000036,0.3478
43733,0.030000000000000027,0.7387
43734,0.16000000000000003,0.34619999999999995
43735,0.14,0.5936
43736,0.19999999999999996,0.8514
43737,0.16000000000000003,0.04259999999999997
43738,0.44999999999999996,0.8539
43739,0.16000000000000003,0.33720000000000006
43740,0.22999999999999998,0.9838
43741,0.17000000000000004,0.559
43742,0.37,0.12019999999999997
43743,0.43000000000000005,0.7847
43744,0.07999999999999996,0.03049999999999997
43745,0.4,0.8607
43746,0.18999999999999995,0.8424
43747,0.25,0.5493
43748,0.16000000000000003,0.611
43749,0.21999999999999997,0.235
43750,0.20999999999999996,0.15139999999999998
43751,0.61,0.9281
43752,0.27,0.4195
43753,0.06000000000000005,0.1602
43754,0.45999999999999996,0.6996
43755,0.19999999999999996,0.4112
43756,0.030000000000000027,0.05740000000000001
43757,0.15000000000000002,0.6006
43758,0.07999999999999996,0.259
43759,0.050000000000000044,0.8091
43760,0.13,0.1311
43761,0.38,0.925
43762,0.18000000000000005,0.049000000000000044
43763,0.66,0.9049
43764,0.08999999999999997,0.7525
43765,0.13,0.9272
43766,0.040000000000000036,0.005800000000000027
43767,0.27,0.2774
43768,0.13,0.24470000000000003
43769,0.10999999999999999,0.2429
43770,0.52,0.9455
43771,0.5,0.9613
43772,0.12,0.126
43773,0.10999999999999999,0.0625
43774,0.19999999999999996,0.8617
43775,0.18999999999999995,0.5154
43776,0.18000000000000005,0.48429999999999995
43777,0.09999999999999998,0.1643
43778,0.18000000000000005,0.2629
43779,0.5,0.896
43780,0.12,0.6161
43781,0.06000000000000005,0.2943
43782,0.21999999999999997,0.7479
43783,0.27,0.19679999999999997
43784,0.15000000000000002,0.0484
43785,0.22999999999999998,0.7407
43786,0.66,0.8698
43787,0.67,0.9304
43788,0.18000000000000005,0.3428
43789,0.17000000000000004,0.5107
43790,0.010000000000000009,0.14080000000000004
43791,0.030000000000000027,0.15439999999999998
43792,0.15000000000000002,0.33230000000000004
43793,0.06999999999999995,0.03849999999999998
43794,0.42000000000000004,0.1421
43795,0.06000000000000005,0.1664
43796,0.48,0.9521
43797,0.06000000000000005,0.2743
43798,0.20999999999999996,0.7324
43799,0.22999999999999998,0.07479999999999998
43800,0.10999999999999999,0.22960000000000003
43801,0.06999999999999995,0.5173
43802,0.12,0.0897
43803,0.030000000000000027,0.09960000000000002
43804,0.35,0.1995
43805,0.39,0.9738
43806,0.18999999999999995,0.5057
43807,0.56,0.36219999999999997
43808,0.06000000000000005,0.032399999999999984
43809,0.030000000000000027,0.11240000000000006
43810,0.06000000000000005,0.1734
43811,0.71,0.9128
43812,0.010000000000000009,0.06140000000000001
43813,0.37,0.8562
43814,0.13,0.5008
43815,0.21999999999999997,0.7419
43816,0.18999999999999995,0.7912
43817,0.17000000000000004,0.45509999999999995
43818,0.15000000000000002,0.257
43819,0.14,0.38749999999999996
43820,0.28,0.7652
43821,0.18000000000000005,0.43410000000000004
43822,0.42000000000000004,0.5937
43823,0.020000000000000018,0.1834
43824,0.26,0.4991
43825,0.06000000000000005,0.8668
43826,0.07999999999999996,0.5014
43827,0.050000000000000044,0.07340000000000002
43828,0.32999999999999996,0.3034
43829,0.08999999999999997,0.07779999999999998
43830,0.050000000000000044,0.0756
43831,0.10999999999999999,0.34619999999999995
43832,0.16000000000000003,0.9617
43833,0.19999999999999996,0.2603
43834,0.08999999999999997,0.2894
43835,0.55,0.8228
43836,0.010000000000000009,0.4766
43837,0.16000000000000003,0.28269999999999995
43838,0.26,0.6002
43839,0.010000000000000009,0.22509999999999997
43840,0.14,0.16890000000000005
43841,0.27,0.4185
43842,0.17000000000000004,0.1633
43843,0.29000000000000004,0.09940000000000004
43844,0.43000000000000005,0.5408
43845,0.06999999999999995,0.7136
43846,0.14,0.4989
43847,0.10999999999999999,0.9684
43848,0.18999999999999995,0.503
43849,0.020000000000000018,0.02200000000000002
43850,0.33999999999999997,0.5702
43851,0.06999999999999995,0.47919999999999996
43852,0.19999999999999996,0.2047
43853,0.12,0.8752
43854,0.27,0.6919
43855,0.47,0.9082
43856,0.22999999999999998,0.6344
43857,0.10999999999999999,0.9484
43858,0.43000000000000005,0.9132
43859,0.06000000000000005,0.13180000000000003
43860,0.20999999999999996,0.44089999999999996
43861,0.35,0.5927
43862,0.43999999999999995,0.1401
43863,0.0,0.055300000000000016
43864,0.06999999999999995,0.2924
43865,0.58,0.35750000000000004
43866,0.15000000000000002,0.2891
43867,0.10999999999999999,0.1279
43868,0.07999999999999996,0.5258
43869,0.52,0.9358
43870,0.37,0.11970000000000003
43871,0.09999999999999998,0.1854
43872,0.12,0.636
43873,0.14,0.3174
43874,0.19999999999999996,0.7799
43875,0.16000000000000003,0.866
43876,0.19999999999999996,0.14080000000000004
43877,0.040000000000000036,0.6682
43878,0.21999999999999997,0.7245
43879,0.33999999999999997,0.34830000000000005
43880,0.13,0.6574
43881,0.30000000000000004,0.8056
43882,0.18000000000000005,0.273
43883,0.06000000000000005,0.03069999999999995
43884,0.5,0.7537
43885,0.030000000000000027,0.05179999999999996
43886,0.020000000000000018,0.036599999999999966
43887,0.16000000000000003,0.5511
43888,0.10999999999999999,0.03739999999999999
43889,0.63,0.9792
43890,0.58,0.8429
43891,0.17000000000000004,0.05489999999999995
43892,0.43999999999999995,0.68
43893,0.59,0.5862
43894,0.12,0.3419
43895,0.37,0.8429
43896,0.28,0.705
43897,0.25,0.46609999999999996
43898,0.10999999999999999,0.24009999999999998
43899,0.18999999999999995,0.15769999999999995
43900,0.31999999999999995,0.4394
43901,0.030000000000000027,0.06330000000000002
43902,0.06000000000000005,0.025499999999999967
43903,0.19999999999999996,0.8535
43904,0.13,0.6441
43905,0.19999999999999996,0.5937
43906,0.16000000000000003,0.7407
43907,0.07999999999999996,0.10429999999999995
43908,0.06999999999999995,0.11409999999999998
43909,0.21999999999999997,0.19520000000000004
43910,0.20999999999999996,0.40190000000000003
43911,0.07999999999999996,0.07320000000000004
43912,0.20999999999999996,0.3982
43913,0.030000000000000027,0.11819999999999997
43914,0.06000000000000005,0.24650000000000005
43915,0.56,0.7346
43916,0.030000000000000027,0.04720000000000002
43917,0.32999999999999996,0.7301
43918,0.18999999999999995,0.13290000000000002
43919,0.12,0.5524
43920,0.040000000000000036,0.14590000000000003
43921,0.09999999999999998,0.3953
43922,0.10999999999999999,0.5074
43923,0.49,0.37849999999999995
43924,0.20999999999999996,0.7956
43925,0.24,0.26749999999999996
43926,0.10999999999999999,0.4618
43927,0.45999999999999996,0.6111
43928,0.19999999999999996,0.34630000000000005
43929,0.15000000000000002,0.3781
43930,0.10999999999999999,0.05289999999999995
43931,0.18000000000000005,0.4004
43932,0.39,0.848
43933,0.040000000000000036,0.6573
43934,0.20999999999999996,0.5255
43935,0.26,0.29690000000000005
43936,0.13,0.3165
43937,0.07999999999999996,0.837
43938,0.09999999999999998,0.15190000000000003
43939,0.38,0.6073
43940,0.65,0.752
43941,0.18000000000000005,0.5698
43942,0.06999999999999995,0.19010000000000005
43943,0.16000000000000003,0.14780000000000004
43944,0.020000000000000018,0.03759999999999997
43945,0.040000000000000036,0.49860000000000004
43946,0.10999999999999999,0.5137
43947,0.39,0.9121
43948,0.18000000000000005,0.507
43949,0.25,0.36339999999999995
43950,0.16000000000000003,0.35619999999999996
43951,0.09999999999999998,0.13649999999999995
43952,0.47,0.9551
43953,0.63,0.7634
43954,0.06000000000000005,0.10329999999999995
43955,0.18000000000000005,0.6553
43956,0.30000000000000004,0.5077
43957,0.08999999999999997,0.3197
43958,0.17000000000000004,0.3386
43959,0.28,0.32299999999999995
43960,0.050000000000000044,0.128
43961,0.41000000000000003,0.0867
43962,0.15000000000000002,0.9145
43963,0.29000000000000004,0.1714
43964,0.08999999999999997,0.20230000000000004
43965,0.13,0.11970000000000003
43966,0.16000000000000003,0.5717
43967,0.06999999999999995,0.13939999999999997
43968,0.18999999999999995,0.5198
43969,0.12,0.6905
43970,0.040000000000000036,0.127
43971,0.16000000000000003,0.0736
43972,0.010000000000000009,0.011099999999999999
43973,0.14,0.42200000000000004
43974,0.15000000000000002,0.7566
43975,0.41000000000000003,0.471
43976,0.08999999999999997,0.9215
43977,0.06000000000000005,0.8917
43978,0.13,0.252
43979,0.06999999999999995,0.18479999999999996
43980,0.12,0.19740000000000002
43981,0.36,0.7754
43982,0.09999999999999998,0.8013
43983,0.16000000000000003,0.2026
43984,0.15000000000000002,0.6998
43985,0.19999999999999996,0.15880000000000005
43986,0.31000000000000005,0.8745
43987,0.24,0.7069
43988,0.10999999999999999,0.8384
43989,0.08999999999999997,0.6331
43990,0.15000000000000002,0.2599
43991,0.19999999999999996,0.23450000000000004
43992,0.010000000000000009,0.256
43993,0.63,0.7705
43994,0.030000000000000027,0.5751
43995,0.06000000000000005,0.13080000000000003
43996,0.14,0.6802
43997,0.24,0.6652
43998,0.59,0.9564
43999,0.10999999999999999,0.2661
44000,0.45999999999999996,0.8883
44001,0.65,0.9796
44002,0.13,0.3688
44003,0.14,0.8518
44004,0.010000000000000009,0.00770000000000004
44005,0.12,0.17889999999999995
44006,0.09999999999999998,0.8187
44007,0.12,0.6072
44008,0.09999999999999998,0.40780000000000005
44009,0.16000000000000003,0.5611
44010,0.14,0.9745
44011,0.14,0.04910000000000003
44012,0.07999999999999996,0.49229999999999996
44013,0.13,0.38160000000000005
44014,0.08999999999999997,0.7109
44015,0.19999999999999996,0.5429
44016,0.17000000000000004,0.06989999999999996
44017,0.12,0.4467
44018,0.07999999999999996,0.04249999999999998
44019,0.75,0.966
44020,0.22999999999999998,0.21599999999999997
44021,0.62,0.7982
44022,0.040000000000000036,0.019100000000000006
44023,0.14,0.09230000000000005
44024,0.14,0.049000000000000044
44025,0.050000000000000044,0.03959999999999997
44026,0.25,0.823
44027,0.31999999999999995,0.6567
44028,0.75,0.7633
44029,0.07999999999999996,0.5101
44030,0.19999999999999996,0.27370000000000005
44031,0.35,0.7278
44032,0.09999999999999998,0.18579999999999997
44033,0.030000000000000027,0.3589
44034,0.21999999999999997,0.764
44035,0.06000000000000005,0.44699999999999995
44036,0.17000000000000004,0.43899999999999995
44037,0.18000000000000005,0.7697
44038,0.06999999999999995,0.1935
44039,0.12,0.26359999999999995
44040,0.72,0.9112
44041,0.14,0.5771
44042,0.20999999999999996,0.7795
44043,0.13,0.8571
44044,0.030000000000000027,0.269
44045,0.42000000000000004,0.24760000000000004
44046,0.20999999999999996,0.6189
44047,0.35,0.9113
44048,0.87,0.9068
44049,0.15000000000000002,0.8672
44050,0.16000000000000003,0.9022
44051,0.68,0.8871
44052,0.09999999999999998,0.6948
44053,0.07999999999999996,0.0676
44054,0.06999999999999995,0.0867
44055,0.29000000000000004,0.3388
44056,0.06000000000000005,0.9149
44057,0.26,0.8839
44058,0.12,0.02839999999999998
44059,0.27,0.43610000000000004
44060,0.28,0.7818
44061,0.14,0.047699999999999965
44062,0.030000000000000027,0.39170000000000005
44063,0.27,0.5059
44064,0.25,0.12829999999999997
44065,0.10999999999999999,0.05820000000000003
44066,0.12,0.15390000000000004
44067,0.09999999999999998,0.16159999999999997
44068,0.21999999999999997,0.36229999999999996
44069,0.040000000000000036,0.057699999999999974
44070,0.91,0.891
44071,0.06999999999999995,0.14359999999999995
44072,0.47,0.264
44073,0.08999999999999997,0.07789999999999997
44074,0.81,0.9234
44075,0.16000000000000003,0.6177
44076,0.10999999999999999,0.020299999999999985
44077,0.10999999999999999,0.0494
44078,0.020000000000000018,0.15459999999999996
44079,0.42000000000000004,0.6446
44080,0.63,0.9528
44081,0.83,0.9412
44082,0.15000000000000002,0.8516
44083,0.45999999999999996,0.7784
44084,0.21999999999999997,0.3661
44085,0.08999999999999997,0.11229999999999996
44086,0.15000000000000002,0.25749999999999995
44087,0.09999999999999998,0.09199999999999997
44088,0.07999999999999996,0.13280000000000003
44089,0.16000000000000003,0.1773
44090,0.37,0.778
44091,0.010000000000000009,0.06540000000000001
44092,0.07999999999999996,0.6063
44093,0.19999999999999996,0.6863
44094,0.18000000000000005,0.04959999999999998
44095,0.20999999999999996,0.6371
44096,0.050000000000000044,0.042300000000000004
44097,0.48,0.8736
44098,0.21999999999999997,0.5219
44099,0.55,0.9104
44100,0.15000000000000002,0.7699
44101,0.06999999999999995,0.8474
44102,0.16000000000000003,0.4859
44103,0.24,0.39859999999999995
44104,0.08999999999999997,0.23709999999999998
44105,0.030000000000000027,0.08999999999999997
44106,0.13,0.5154
44107,0.31000000000000005,0.5865
44108,0.17000000000000004,0.18620000000000003
44109,0.050000000000000044,0.1079
44110,0.12,0.13870000000000005
44111,0.030000000000000027,0.14739999999999998
44112,0.06000000000000005,0.1846
44113,0.30000000000000004,0.78
44114,0.53,0.7793
44115,0.09999999999999998,0.19830000000000003
44116,0.030000000000000027,0.08979999999999999
44117,0.010000000000000009,0.11429999999999996
44118,0.12,0.2732
44119,0.15000000000000002,0.2521
44120,0.31000000000000005,0.2339
44121,0.13,0.513
44122,0.07999999999999996,0.2579
44123,0.76,0.8715
44124,0.22999999999999998,0.362
44125,0.13,0.04239999999999999
44126,0.17000000000000004,0.11699999999999999
44127,0.15000000000000002,0.4263
44128,0.15000000000000002,0.8946
44129,0.18000000000000005,0.15380000000000005
44130,0.050000000000000044,0.22599999999999998
44131,0.13,0.25249999999999995
44132,0.010000000000000009,0.09219999999999995
44133,0.15000000000000002,0.40569999999999995
44134,0.050000000000000044,0.19510000000000005
44135,0.27,0.4928
44136,0.26,0.06820000000000004
44137,0.030000000000000027,0.3062
44138,0.22999999999999998,0.8312
44139,0.33999999999999997,0.07930000000000004
44140,0.07999999999999996,0.7248
44141,0.17000000000000004,0.64
44142,0.08999999999999997,0.6674
44143,0.28,0.43010000000000004
44144,0.21999999999999997,0.27049999999999996
44145,0.67,0.9143
44146,0.21999999999999997,0.25149999999999995
44147,0.18000000000000005,0.1995
44148,0.08999999999999997,0.28769999999999996
44149,0.030000000000000027,0.16810000000000003
44150,0.10999999999999999,0.7158
44151,0.19999999999999996,0.12719999999999998
44152,0.16000000000000003,0.4302
44153,0.14,0.2217
44154,0.12,0.1361
44155,0.21999999999999997,0.21709999999999996
44156,0.050000000000000044,0.14149999999999996
44157,0.10999999999999999,0.0363
44158,0.24,0.07379999999999998
44159,0.12,0.06220000000000003
44160,0.050000000000000044,0.5395
44161,0.17000000000000004,0.8931
44162,0.53,0.6785
44163,0.0,0.03420000000000001
44164,0.76,0.9502
44165,0.18999999999999995,0.39470000000000005
44166,0.010000000000000009,0.05779999999999996
44167,0.43000000000000005,0.6684
44168,0.26,0.35309999999999997
44169,0.13,0.19879999999999998
44170,0.19999999999999996,0.48450000000000004
44171,0.22999999999999998,0.5827
44172,0.09999999999999998,0.5786
44173,0.13,0.15239999999999998
44174,0.29000000000000004,0.6747
44175,0.030000000000000027,0.036900000000000044
44176,0.13,0.3287
44177,0.24,0.8272
44178,0.08999999999999997,0.02400000000000002
44179,0.39,0.7075
44180,0.21999999999999997,0.7769
44181,0.21999999999999997,0.4204
44182,0.22999999999999998,0.9506
44183,0.62,0.8074
44184,0.18000000000000005,0.38480000000000003
44185,0.73,0.6934
44186,0.29000000000000004,0.3698
44187,0.45999999999999996,0.7871
44188,0.0,0.014800000000000035
44189,0.13,0.24639999999999995
44190,0.08999999999999997,0.04139999999999999
44191,0.12,0.23950000000000005
44192,0.14,0.12529999999999997
44193,0.030000000000000027,0.16390000000000005
44194,0.020000000000000018,0.2613
44195,0.09999999999999998,0.6187
44196,0.22999999999999998,0.63
44197,0.020000000000000018,0.2802
44198,0.09999999999999998,0.927
44199,0.43999999999999995,0.6075
44200,0.17000000000000004,0.25160000000000005
44201,0.12,0.40569999999999995
44202,0.09999999999999998,0.19099999999999995
44203,0.21999999999999997,0.1763
44204,0.06000000000000005,0.28990000000000005
44205,0.18000000000000005,0.5299
44206,0.30000000000000004,0.9628
44207,0.06000000000000005,0.11029999999999995
44208,0.16000000000000003,0.10450000000000004
44209,0.16000000000000003,0.1936
44210,0.10999999999999999,0.42579999999999996
44211,0.26,0.47350000000000003
44212,0.27,0.8968
44213,0.20999999999999996,0.4253
44214,0.08999999999999997,0.32999999999999996
44215,0.16000000000000003,0.7305
44216,0.13,0.54
44217,0.10999999999999999,0.45620000000000005
44218,0.06999999999999995,0.398
44219,0.08999999999999997,0.14759999999999995
44220,0.14,0.5766
44221,0.16000000000000003,0.97
44222,0.040000000000000036,0.3617
44223,0.14,0.0363
44224,0.040000000000000036,0.25360000000000005
44225,0.09999999999999998,0.20420000000000005
44226,0.29000000000000004,0.3016
44227,0.030000000000000027,0.053300000000000014
44228,0.25,0.471
44229,0.18999999999999995,0.6339
44230,0.15000000000000002,0.9297
44231,0.040000000000000036,0.4346
44232,0.040000000000000036,0.1491
44233,0.62,0.757
44234,0.12,0.8709
44235,0.050000000000000044,0.7356
44236,0.6,0.5822
44237,0.39,0.1531
44238,0.12,0.7657
44239,0.020000000000000018,0.12280000000000002
44240,0.09999999999999998,0.23740000000000006
44241,0.53,0.9487
44242,0.52,0.4346
44243,0.030000000000000027,0.0968
44244,0.17000000000000004,0.31389999999999996
44245,0.06000000000000005,0.1735
44246,0.44999999999999996,0.953
44247,0.14,0.04859999999999998
44248,0.15000000000000002,0.8858
44249,0.54,0.7129
44250,0.24,0.5661
44251,0.07999999999999996,0.05389999999999995
44252,0.13,0.7141
44253,0.09999999999999998,0.9615
44254,0.040000000000000036,0.10650000000000004
44255,0.16000000000000003,0.02100000000000002
44256,0.38,0.6627
44257,0.36,0.7522
44258,0.4,0.826
44259,0.17000000000000004,0.9691
44260,0.18000000000000005,0.2663
44261,0.0,0.07050000000000001
44262,0.18000000000000005,0.3154
44263,0.5,0.8325
44264,0.56,0.7772
44265,0.10999999999999999,0.3227
44266,0.61,0.9033
44267,0.21999999999999997,0.5426
44268,0.35,0.2953
44269,0.17000000000000004,0.3416
44270,0.18999999999999995,0.28669999999999995
44271,0.39,0.5993
44272,0.18000000000000005,0.6222
44273,0.18999999999999995,0.49439999999999995
44274,0.10999999999999999,0.536
44275,0.06999999999999995,0.02980000000000005
44276,0.65,0.8861
44277,0.35,0.6628
44278,0.5,0.525
44279,0.030000000000000027,0.12929999999999997
44280,0.25,0.36739999999999995
44281,0.06000000000000005,0.17859999999999998
44282,0.06999999999999995,0.02529999999999999
44283,0.10999999999999999,0.2914
44284,0.06000000000000005,0.33309999999999995
44285,0.14,0.3994
44286,0.18000000000000005,0.5646
44287,0.020000000000000018,0.18730000000000002
44288,0.27,0.12180000000000002
44289,0.51,0.9236
44290,0.25,0.41790000000000005
44291,0.050000000000000044,0.33420000000000005
44292,0.15000000000000002,0.9479
44293,0.07999999999999996,0.353
44294,0.21999999999999997,0.39080000000000004
44295,0.09999999999999998,0.6102
44296,0.06000000000000005,0.9162
44297,0.25,0.6222
44298,0.09999999999999998,0.7943
44299,0.09999999999999998,0.5415
44300,0.10999999999999999,0.12070000000000003
44301,0.51,0.44789999999999996
44302,0.45999999999999996,0.5722
44303,0.22999999999999998,0.9181
44304,0.59,0.7252
44305,0.17000000000000004,0.027599999999999958
44306,0.44999999999999996,0.9544
44307,0.06000000000000005,0.12309999999999999
44308,0.17000000000000004,0.2138
44309,0.14,0.11160000000000003
44310,0.06000000000000005,0.25260000000000005
44311,0.28,0.6389
44312,0.16000000000000003,0.6778
44313,0.09999999999999998,0.12350000000000005
44314,0.06999999999999995,0.932
44315,0.29000000000000004,0.7692
44316,0.31999999999999995,0.37560000000000004
44317,0.16000000000000003,0.1724
44318,0.19999999999999996,0.5341
44319,0.14,0.897
44320,0.050000000000000044,0.5552
44321,0.47,0.4448
44322,0.31999999999999995,0.8411
44323,0.040000000000000036,0.09709999999999996
44324,0.06999999999999995,0.01090000000000002
44325,0.09999999999999998,0.9402
44326,0.56,0.8029
44327,0.06999999999999995,0.3611
44328,0.07999999999999996,0.14559999999999995
44329,0.07999999999999996,0.05740000000000001
44330,0.17000000000000004,0.8706
44331,0.06000000000000005,0.9698
44332,0.27,0.809
44333,0.12,0.3257
44334,0.56,0.7876
44335,0.18000000000000005,0.699
44336,0.28,0.45930000000000004
44337,0.18999999999999995,0.9811
44338,0.040000000000000036,0.14339999999999997
44339,0.020000000000000018,0.24309999999999998
44340,0.030000000000000027,0.22030000000000005
44341,0.21999999999999997,0.6883
44342,0.19999999999999996,0.4266
44343,0.20999999999999996,0.376
44344,0.06000000000000005,0.9484
44345,0.13,0.5873
44346,0.37,0.028100000000000014
44347,0.4,0.3599
44348,0.21999999999999997,0.45499999999999996
44349,0.39,0.6741
44350,0.19999999999999996,0.7893
44351,0.19999999999999996,0.8169
44352,0.15000000000000002,0.3742
44353,0.52,0.5174
44354,0.71,0.8631
44355,0.15000000000000002,0.27349999999999997
44356,0.27,0.05169999999999997
44357,0.040000000000000036,0.13970000000000005
44358,0.13,0.9258
44359,0.09999999999999998,0.07789999999999997
44360,0.24,0.4779
44361,0.040000000000000036,0.39370000000000005
44362,0.12,0.25249999999999995
44363,0.13,0.5878
44364,0.4,0.5244
44365,0.06999999999999995,0.02980000000000005
44366,0.54,0.9059
44367,0.22999999999999998,0.16979999999999995
44368,0.09999999999999998,0.10250000000000004
44369,0.24,0.0373
44370,0.06999999999999995,0.20689999999999997
44371,0.56,0.3254
44372,0.58,0.8903
